seed,probMeat,k,EquipmentPerPerson,nPeople,switchers,meatersA1,meatersA2,meatersImmo
-2014602194,0.1,1.6000000000000003,0.5,1500.0,74074.0,49.0,51.0,51.0
1510622187,0.1,1.6000000000000003,0.5,1500.0,74676.0,45.0,56.0,45.0
-645232494,0.1,1.6000000000000003,0.5,1500.0,75904.0,44.0,54.0,46.0
-723643586,0.1,1.6000000000000003,0.5,1500.0,73349.0,45.0,48.0,49.0
-1237274994,0.1,1.6000000000000003,0.5,1500.0,72518.0,41.0,55.0,46.0
100655306,0.1,1.6000000000000003,0.5,1500.0,74853.0,53.0,56.0,44.0
-2045129035,0.1,1.6000000000000003,0.5,1500.0,75685.0,42.0,58.0,47.0
339688603,0.4,2.0000000000000004,0.5,1000.0,53156.0,45.0,52.0,48.0
-505622874,0.4,2.0000000000000004,0.5,1000.0,50741.0,49.0,51.0,49.0
684303779,0.4,2.0000000000000004,0.5,1000.0,53583.0,48.0,50.0,44.0
395285762,0.4,2.0000000000000004,0.5,1000.0,54508.0,48.0,49.0,52.0
506406228,0.4,2.0000000000000004,0.5,1000.0,49580.0,49.0,49.0,53.0
-194471322,0.4,2.0000000000000004,0.5,1000.0,53181.0,46.0,54.0,50.0
-1951051058,0.4,2.0000000000000004,0.5,1000.0,52628.0,49.0,53.0,44.0
-53987046,0.4,2.0000000000000004,0.5,1000.0,53888.0,50.0,51.0,49.0
280765998,0.4,2.0000000000000004,0.5,1000.0,54488.0,46.0,50.0,50.0
-1524470099,0.4,2.0000000000000004,0.5,1000.0,50142.0,43.0,54.0,51.0
343824071,0.8,0.7,0.5,5000.0,121740.0,51.0,48.0,50.0
1004645719,0.8,0.7,0.5,5000.0,124789.0,50.0,49.0,53.0
-1993165758,0.8,0.7,0.5,5000.0,125080.0,50.0,53.0,50.0
584435159,0.8,0.7,0.5,5000.0,123222.0,50.0,50.0,51.0
1199537101,0.8,0.7,0.5,5000.0,119115.0,49.0,50.0,51.0
461354739,0.8,0.7,0.5,5000.0,120306.0,53.0,49.0,51.0
-1571897644,0.8,0.7,0.5,5000.0,121574.0,50.0,51.0,49.0
932967944,0.8,0.7,0.5,5000.0,120445.0,52.0,48.0,50.0
-100530553,0.8,0.7,0.5,5000.0,122292.0,50.0,51.0,50.0
1545227597,0.8,0.7,0.5,5000.0,124392.0,49.0,50.0,48.0
-1541075212,0.30000000000000004,0.7999999999999999,0.5,1000.0,25354.0,46.0,58.0,45.0
517661436,0.30000000000000004,0.7999999999999999,0.5,1000.0,26603.0,48.0,47.0,49.0
914495098,0.30000000000000004,0.7999999999999999,0.5,1000.0,27178.0,53.0,44.0,47.0
-1389376482,0.30000000000000004,0.7999999999999999,0.5,1000.0,25931.0,47.0,58.0,46.0
308116433,0.30000000000000004,0.7999999999999999,0.5,1000.0,28113.0,47.0,53.0,46.0
460415470,0.30000000000000004,0.7999999999999999,0.5,1000.0,26892.0,53.0,51.0,45.0
1034876453,0.30000000000000004,0.7999999999999999,0.5,1000.0,26491.0,48.0,52.0,48.0
2065439689,0.30000000000000004,0.7999999999999999,0.5,1000.0,24545.0,48.0,56.0,48.0
1912263456,0.30000000000000004,0.7999999999999999,0.5,1000.0,28603.0,41.0,50.0,44.0
1685968279,0.30000000000000004,0.7999999999999999,0.5,1000.0,27827.0,45.0,53.0,48.0
-1596015035,0.4,0.4,0.5,1000.0,12501.0,46.0,48.0,45.0
-141285707,0.4,0.4,0.5,1000.0,13389.0,51.0,59.0,41.0
802033729,0.4,0.4,0.5,1000.0,12887.0,55.0,50.0,51.0
-112295715,0.4,0.4,0.5,1000.0,12375.0,44.0,44.0,55.0
1514935297,0.4,0.4,0.5,1000.0,13128.0,47.0,47.0,47.0
-1141664246,0.4,0.4,0.5,1000.0,11988.0,51.0,49.0,45.0
-427036768,0.4,0.4,0.5,1000.0,12939.0,45.0,58.0,49.0
-130107516,0.4,0.4,0.5,1000.0,13212.0,47.0,57.0,44.0
233201155,0.4,0.4,0.5,1000.0,13086.0,54.0,41.0,54.0
-990202825,0.4,0.4,0.5,1000.0,13336.0,50.0,57.0,45.0
-1849428943,0.6,0.6,0.5,500.0,10019.0,49.0,46.0,54.0
-1155002488,0.6,0.6,0.5,500.0,9881.0,48.0,47.0,55.0
-1512648665,0.6,0.6,0.5,500.0,9408.0,45.0,50.0,52.0
1452605778,0.6,0.6,0.5,500.0,8919.0,50.0,48.0,48.0
-1247069792,0.6,0.6,0.5,500.0,10348.0,56.0,48.0,52.0
257381680,0.6,0.6,0.5,500.0,10216.0,57.0,52.0,54.0
-248475109,0.6,0.6,0.5,500.0,9860.0,53.0,54.0,54.0
-881237098,0.6,0.6,0.5,500.0,10004.0,55.0,44.0,52.0
1098784120,0.6,0.6,0.5,500.0,9455.0,53.0,51.0,51.0
-1563206989,0.6,0.6,0.5,500.0,9241.0,57.0,47.0,49.0
1831508316,0.30000000000000004,1.2,0.5,1000.0,35562.0,46.0,54.0,43.0
-421995907,0.30000000000000004,1.2,0.5,1000.0,37657.0,52.0,52.0,47.0
-26887554,0.30000000000000004,1.2,0.5,1000.0,38820.0,46.0,54.0,47.0
1981482716,0.30000000000000004,1.2,0.5,1000.0,36170.0,50.0,49.0,50.0
394999319,0.30000000000000004,1.2,0.5,1000.0,38804.0,50.0,52.0,48.0
1075958546,0.30000000000000004,1.2,0.5,1000.0,40838.0,46.0,53.0,45.0
1747761636,0.30000000000000004,1.2,0.5,1000.0,38939.0,43.0,55.0,48.0
-560192337,0.30000000000000004,1.2,0.5,1000.0,37260.0,49.0,52.0,44.0
-735458667,0.30000000000000004,1.2,0.5,1000.0,38123.0,48.0,47.0,48.0
1522101044,0.30000000000000004,1.2,0.5,1000.0,39854.0,46.0,46.0,46.0
923580804,0.1,0.7999999999999999,0.5,1000.0,26527.0,44.0,58.0,45.0
1535673586,0.1,0.7999999999999999,0.5,1000.0,26048.0,48.0,56.0,44.0
-557402288,0.1,0.7999999999999999,0.5,1000.0,26019.0,39.0,53.0,40.0
1561530640,0.1,0.7999999999999999,0.5,1000.0,26335.0,38.0,52.0,41.0
1557870723,0.1,0.7999999999999999,0.5,1000.0,27114.0,43.0,55.0,36.0
172319829,0.1,0.7999999999999999,0.5,1000.0,29193.0,43.0,48.0,41.0
752330602,0.1,0.7999999999999999,0.5,1000.0,28202.0,43.0,53.0,48.0
-861633984,0.1,0.7999999999999999,0.5,1000.0,27748.0,42.0,55.0,43.0
364465405,0.1,0.7999999999999999,0.5,1000.0,25959.0,41.0,54.0,41.0
-1716945419,0.1,0.7999999999999999,0.5,1000.0,26367.0,41.0,53.0,46.0
1010992234,0.30000000000000004,1.8000000000000005,0.5,1000.0,50124.0,50.0,54.0,50.0
-1845924833,0.30000000000000004,1.8000000000000005,0.5,1000.0,51773.0,50.0,57.0,42.0
-729204647,0.30000000000000004,1.8000000000000005,0.5,1000.0,50200.0,46.0,58.0,46.0
307206449,0.30000000000000004,1.8000000000000005,0.5,1000.0,49132.0,47.0,56.0,43.0
-2027251086,0.30000000000000004,1.8000000000000005,0.5,1000.0,49444.0,46.0,54.0,48.0
-170184373,0.30000000000000004,1.8000000000000005,0.5,1000.0,49099.0,46.0,63.0,45.0
2119652372,0.30000000000000004,1.8000000000000005,0.5,1000.0,49371.0,48.0,52.0,50.0
-810896219,0.30000000000000004,1.8000000000000005,0.5,1000.0,49389.0,45.0,50.0,43.0
940527010,0.30000000000000004,1.8000000000000005,0.5,1000.0,48978.0,45.0,58.0,43.0
-64211645,0.30000000000000004,1.8000000000000005,0.5,1000.0,50663.0,42.0,52.0,43.0
-1213325582,0.4,0.1,0.5,5000.0,17598.0,47.0,52.0,51.0
-728910220,0.4,0.1,0.5,5000.0,16986.0,47.0,49.0,48.0
589640441,0.4,0.1,0.5,5000.0,17153.0,49.0,52.0,49.0
-1129698682,0.4,0.1,0.5,5000.0,17631.0,48.0,50.0,49.0
122273979,0.4,0.1,0.5,5000.0,17461.0,49.0,52.0,48.0
-422010955,0.4,0.1,0.5,5000.0,17621.0,47.0,49.0,49.0
-1473666083,0.4,0.1,0.5,5000.0,17939.0,48.0,49.0,49.0
-1853792008,0.4,0.1,0.5,5000.0,17567.0,51.0,52.0,49.0
-1648408036,0.4,0.1,0.5,5000.0,16647.0,49.0,48.0,48.0
-1691388188,0.4,0.1,0.5,5000.0,17095.0,49.0,48.0,47.0
-1770079812,0.1,1.9000000000000006,0.5,5000.0,300137.0,50.0,49.0,51.0
-1903254212,0.1,1.9000000000000006,0.5,5000.0,291123.0,52.0,49.0,52.0
-1264831542,0.1,1.9000000000000006,0.5,5000.0,292152.0,51.0,50.0,52.0
-1257870053,0.1,1.9000000000000006,0.5,5000.0,298673.0,49.0,49.0,51.0
1088761605,0.1,1.9000000000000006,0.5,5000.0,293548.0,49.0,49.0,48.0
-130409243,0.1,1.9000000000000006,0.5,5000.0,301208.0,50.0,52.0,51.0
-2089242907,0.1,1.9000000000000006,0.5,5000.0,300080.0,50.0,49.0,51.0
1666236877,0.1,1.9000000000000006,0.5,5000.0,293158.0,51.0,47.0,52.0
-1905255634,0.1,1.9000000000000006,0.5,5000.0,295825.0,52.0,51.0,49.0
-1485286086,0.1,1.9000000000000006,0.5,5000.0,297121.0,52.0,50.0,51.0
336159831,0.4,1.5000000000000002,0.5,1500.0,70763.0,53.0,48.0,48.0
1201145478,0.4,1.5000000000000002,0.5,1500.0,64665.0,48.0,53.0,50.0
2052177197,0.4,1.5000000000000002,0.5,1500.0,73288.0,50.0,51.0,50.0
-620021522,0.4,1.5000000000000002,0.5,1500.0,68448.0,51.0,47.0,51.0
731462929,0.4,1.5000000000000002,0.5,1500.0,67872.0,49.0,49.0,46.0
-911961530,0.4,1.5000000000000002,0.5,1500.0,67675.0,50.0,53.0,46.0
-2008687287,0.4,1.5000000000000002,0.5,1500.0,73809.0,51.0,52.0,46.0
1869863916,0.4,1.5000000000000002,0.5,1500.0,68303.0,52.0,49.0,52.0
-1809873633,0.4,1.5000000000000002,0.5,1500.0,69206.0,51.0,50.0,43.0
853279234,0.4,1.5000000000000002,0.5,1500.0,72504.0,48.0,53.0,51.0
1981146526,0.7000000000000001,0.1,0.5,5000.0,17511.0,52.0,47.0,53.0
676676261,0.7000000000000001,0.1,0.5,5000.0,17192.0,55.0,49.0,52.0
149420403,0.7000000000000001,0.1,0.5,5000.0,18030.0,54.0,46.0,51.0
-204237908,0.7000000000000001,0.1,0.5,5000.0,17031.0,52.0,49.0,55.0
857258338,0.7000000000000001,0.1,0.5,5000.0,17171.0,52.0,50.0,53.0
-1840717733,0.7000000000000001,0.1,0.5,5000.0,17366.0,54.0,49.0,51.0
1194682938,0.7000000000000001,0.1,0.5,5000.0,16649.0,54.0,48.0,54.0
1030193021,0.7000000000000001,0.1,0.5,5000.0,17295.0,54.0,47.0,53.0
485809692,0.7000000000000001,0.1,0.5,5000.0,17118.0,53.0,47.0,52.0
-1011190637,0.7000000000000001,0.1,0.5,5000.0,17393.0,55.0,49.0,52.0
-645459873,0.4,0.02,0.5,500.0,320.0,54.0,53.0,48.0
-1878457920,0.4,0.02,0.5,500.0,312.0,44.0,40.0,50.0
-46222517,0.4,0.02,0.5,500.0,314.0,41.0,55.0,41.0
-728483415,0.4,0.02,0.5,500.0,344.0,46.0,47.0,46.0
1815664072,0.4,0.02,0.5,500.0,290.0,48.0,49.0,43.0
1959851738,0.4,0.02,0.5,500.0,318.0,43.0,48.0,42.0
1614689482,0.4,0.02,0.5,500.0,308.0,44.0,52.0,37.0
-1734236489,0.4,0.02,0.5,500.0,317.0,52.0,50.0,48.0
-1899734616,0.4,0.02,0.5,500.0,296.0,40.0,43.0,43.0
1012116870,0.4,0.02,0.5,500.0,325.0,44.0,50.0,43.0
1023319042,0.8,0.07,0.5,1000.0,2329.0,64.0,49.0,62.0
-425804659,0.8,0.07,0.5,1000.0,2270.0,59.0,46.0,66.0
-1033592144,0.8,0.07,0.5,1000.0,2202.0,69.0,49.0,64.0
-1600709517,0.8,0.07,0.5,1000.0,2205.0,54.0,45.0,61.0
-2048420061,0.8,0.07,0.5,1000.0,2179.0,54.0,49.0,65.0
-1223209652,0.8,0.07,0.5,1000.0,2199.0,66.0,50.0,57.0
-1152792069,0.8,0.07,0.5,1000.0,2286.0,64.0,48.0,60.0
1190889037,0.8,0.07,0.5,1000.0,2254.0,61.0,45.0,65.0
782080732,0.8,0.07,0.5,1000.0,2245.0,60.0,43.0,61.0
-1164259734,0.8,0.07,0.5,1000.0,2084.0,64.0,54.0,62.0
-99484453,0.5,0.5,0.5,5000.0,87116.0,49.0,50.0,53.0
770858479,0.5,0.5,0.5,5000.0,84540.0,49.0,50.0,51.0
1859131973,0.5,0.5,0.5,5000.0,89941.0,53.0,54.0,49.0
-173232148,0.5,0.5,0.5,5000.0,86632.0,47.0,50.0,50.0
-1214974282,0.5,0.5,0.5,5000.0,85545.0,49.0,53.0,48.0
-1198614455,0.5,0.5,0.5,5000.0,88288.0,51.0,50.0,51.0
1967032232,0.5,0.5,0.5,5000.0,88122.0,50.0,50.0,49.0
1029859250,0.5,0.5,0.5,5000.0,86686.0,49.0,51.0,49.0
175881089,0.5,0.5,0.5,5000.0,87751.0,51.0,50.0,51.0
-147641652,0.5,0.5,0.5,5000.0,86645.0,53.0,51.0,49.0
2101848004,0.4,0.01,0.5,5000.0,1687.0,41.0,48.0,46.0
-2020283171,0.4,0.01,0.5,5000.0,1808.0,41.0,46.0,40.0
-1964290186,0.4,0.01,0.5,5000.0,1748.0,42.0,46.0,41.0
1542725798,0.4,0.01,0.5,5000.0,1827.0,42.0,46.0,41.0
-1715178243,0.4,0.01,0.5,5000.0,1734.0,44.0,46.0,40.0
-190736327,0.4,0.01,0.5,5000.0,1775.0,43.0,48.0,42.0
367133346,0.4,0.01,0.5,5000.0,1806.0,43.0,46.0,43.0
623500844,0.4,0.01,0.5,5000.0,1829.0,44.0,42.0,43.0
-723243736,0.4,0.01,0.5,5000.0,1699.0,44.0,45.0,41.0
227544665,0.4,0.01,0.5,5000.0,1695.0,42.0,46.0,41.0
696755512,0.30000000000000004,0.09999999999999999,0.5,500.0,1315.0,39.0,48.0,44.0
-1362476251,0.30000000000000004,0.09999999999999999,0.5,500.0,1394.0,41.0,51.0,45.0
-1634776119,0.30000000000000004,0.09999999999999999,0.5,500.0,1356.0,46.0,56.0,41.0
814084793,0.30000000000000004,0.09999999999999999,0.5,500.0,1531.0,41.0,51.0,39.0
-1766684066,0.30000000000000004,0.09999999999999999,0.5,500.0,1458.0,43.0,44.0,41.0
993786258,0.30000000000000004,0.09999999999999999,0.5,500.0,1473.0,35.0,46.0,46.0
-1874444824,0.30000000000000004,0.09999999999999999,0.5,500.0,1543.0,40.0,55.0,44.0
-350960207,0.30000000000000004,0.09999999999999999,0.5,500.0,1457.0,35.0,56.0,36.0
719289499,0.30000000000000004,0.09999999999999999,0.5,500.0,1380.0,44.0,47.0,42.0
-832759983,0.30000000000000004,0.09999999999999999,0.5,500.0,1489.0,37.0,58.0,42.0
1780745884,0.5,1.3,0.5,1000.0,38737.0,53.0,49.0,44.0
1651147569,0.5,1.3,0.5,1000.0,41653.0,50.0,52.0,47.0
233386241,0.5,1.3,0.5,1000.0,38379.0,46.0,51.0,52.0
2110272269,0.5,1.3,0.5,1000.0,39401.0,49.0,51.0,57.0
1141264229,0.5,1.3,0.5,1000.0,42357.0,51.0,46.0,48.0
-1773923737,0.5,1.3,0.5,1000.0,38121.0,48.0,49.0,43.0
-599704877,0.5,1.3,0.5,1000.0,42166.0,54.0,51.0,51.0
-99778487,0.5,1.3,0.5,1000.0,38062.0,50.0,55.0,53.0
238014353,0.5,1.3,0.5,1000.0,41128.0,54.0,50.0,47.0
-1603783839,0.5,1.3,0.5,1000.0,39979.0,51.0,51.0,53.0
-1696126696,0.1,0.8999999999999999,0.5,1000.0,30585.0,45.0,59.0,44.0
2109469504,0.1,0.8999999999999999,0.5,1000.0,30106.0,40.0,52.0,46.0
-263930906,0.1,0.8999999999999999,0.5,1000.0,29460.0,42.0,55.0,43.0
1676862789,0.1,0.8999999999999999,0.5,1000.0,27752.0,44.0,59.0,41.0
-260164223,0.1,0.8999999999999999,0.5,1000.0,30568.0,45.0,58.0,45.0
-966659065,0.1,0.8999999999999999,0.5,1000.0,30255.0,43.0,56.0,44.0
-984091080,0.1,0.8999999999999999,0.5,1000.0,27899.0,46.0,58.0,37.0
1306738709,0.1,0.8999999999999999,0.5,1000.0,29905.0,40.0,55.0,48.0
-261015807,0.1,0.8999999999999999,0.5,1000.0,31598.0,41.0,57.0,42.0
1803817966,0.1,0.8999999999999999,0.5,1000.0,28449.0,43.0,50.0,45.0
-1296725275,0.8,0.30000000000000004,0.5,500.0,5043.0,62.0,42.0,62.0
-1055213763,0.8,0.30000000000000004,0.5,500.0,4272.0,59.0,49.0,50.0
437460853,0.8,0.30000000000000004,0.5,500.0,4610.0,60.0,45.0,61.0
1674745327,0.8,0.30000000000000004,0.5,500.0,5156.0,71.0,38.0,60.0
2133478377,0.8,0.30000000000000004,0.5,500.0,3880.0,56.0,39.0,64.0
-819763851,0.8,0.30000000000000004,0.5,500.0,4638.0,72.0,44.0,64.0
-1289889295,0.8,0.30000000000000004,0.5,500.0,4643.0,60.0,47.0,57.0
729498227,0.8,0.30000000000000004,0.5,500.0,4380.0,56.0,39.0,63.0
1921022020,0.8,0.30000000000000004,0.5,500.0,4364.0,54.0,51.0,61.0
-819539887,0.8,0.30000000000000004,0.5,500.0,4427.0,58.0,40.0,57.0
1803942822,0.4,1.9000000000000006,0.5,500.0,23745.0,48.0,50.0,47.0
-1299610229,0.4,1.9000000000000006,0.5,500.0,23167.0,43.0,55.0,41.0
1061775912,0.4,1.9000000000000006,0.5,500.0,23192.0,47.0,56.0,46.0
-1260288110,0.4,1.9000000000000006,0.5,500.0,22333.0,45.0,50.0,45.0
436684930,0.4,1.9000000000000006,0.5,500.0,22725.0,58.0,44.0,45.0
1740243945,0.4,1.9000000000000006,0.5,500.0,23936.0,47.0,52.0,45.0
1229370794,0.4,1.9000000000000006,0.5,500.0,22613.0,48.0,50.0,49.0
-1120595562,0.4,1.9000000000000006,0.5,500.0,23640.0,46.0,48.0,48.0
680609928,0.4,1.9000000000000006,0.5,500.0,21209.0,47.0,46.0,46.0
-2013958306,0.4,1.9000000000000006,0.5,500.0,23295.0,52.0,47.0,44.0
-1101900672,0.2,1.7000000000000004,0.5,5000.0,282047.0,51.0,49.0,51.0
545947199,0.2,1.7000000000000004,0.5,5000.0,274716.0,49.0,49.0,49.0
1473606570,0.2,1.7000000000000004,0.5,5000.0,275294.0,50.0,51.0,49.0
1559766195,0.2,1.7000000000000004,0.5,5000.0,272257.0,50.0,51.0,50.0
-479739131,0.2,1.7000000000000004,0.5,5000.0,275236.0,50.0,52.0,51.0
-809186942,0.2,1.7000000000000004,0.5,5000.0,274583.0,50.0,53.0,46.0
-647828036,0.2,1.7000000000000004,0.5,5000.0,284226.0,50.0,50.0,50.0
995190182,0.2,1.7000000000000004,0.5,5000.0,279407.0,48.0,51.0,51.0
-808252763,0.2,1.7000000000000004,0.5,5000.0,279596.0,47.0,49.0,49.0
508189216,0.2,1.7000000000000004,0.5,5000.0,279316.0,50.0,52.0,49.0
-799855080,0.5,1.5000000000000002,0.5,500.0,19079.0,55.0,48.0,50.0
2024185512,0.5,1.5000000000000002,0.5,500.0,19290.0,46.0,53.0,51.0
606186989,0.5,1.5000000000000002,0.5,500.0,21564.0,53.0,47.0,43.0
-1797023616,0.5,1.5000000000000002,0.5,500.0,19143.0,46.0,52.0,52.0
-987565529,0.5,1.5000000000000002,0.5,500.0,19211.0,39.0,56.0,47.0
228101179,0.5,1.5000000000000002,0.5,500.0,21094.0,60.0,44.0,50.0
1242667317,0.5,1.5000000000000002,0.5,500.0,19710.0,53.0,50.0,43.0
-390391966,0.5,1.5000000000000002,0.5,500.0,19729.0,50.0,51.0,52.0
943869042,0.5,1.5000000000000002,0.5,500.0,19786.0,51.0,47.0,54.0
2047591278,0.5,1.5000000000000002,0.5,500.0,19558.0,50.0,41.0,45.0
650033241,0.5,1.4000000000000001,0.5,1500.0,69218.0,53.0,50.0,53.0
2020223286,0.5,1.4000000000000001,0.5,1500.0,66930.0,50.0,48.0,49.0
192508315,0.5,1.4000000000000001,0.5,1500.0,66574.0,43.0,48.0,47.0
594282178,0.5,1.4000000000000001,0.5,1500.0,64974.0,53.0,51.0,51.0
-482171083,0.5,1.4000000000000001,0.5,1500.0,65293.0,49.0,51.0,53.0
-524346554,0.5,1.4000000000000001,0.5,1500.0,63686.0,49.0,53.0,49.0
634961461,0.5,1.4000000000000001,0.5,1500.0,67479.0,49.0,51.0,49.0
1603539497,0.5,1.4000000000000001,0.5,1500.0,70069.0,47.0,56.0,52.0
117373713,0.5,1.4000000000000001,0.5,1500.0,64668.0,47.0,49.0,48.0
-475824577,0.5,1.4000000000000001,0.5,1500.0,69432.0,51.0,52.0,50.0
-105227502,0.6,1.4000000000000001,0.5,5000.0,238047.0,52.0,48.0,51.0
1136492320,0.6,1.4000000000000001,0.5,5000.0,242153.0,49.0,52.0,50.0
-915217020,0.6,1.4000000000000001,0.5,5000.0,238399.0,50.0,50.0,50.0
-426879493,0.6,1.4000000000000001,0.5,5000.0,245598.0,52.0,51.0,49.0
1791568990,0.6,1.4000000000000001,0.5,5000.0,240539.0,52.0,51.0,54.0
1358109578,0.6,1.4000000000000001,0.5,5000.0,238391.0,51.0,49.0,49.0
1550702596,0.6,1.4000000000000001,0.5,5000.0,240050.0,50.0,49.0,51.0
1383566080,0.6,1.4000000000000001,0.5,5000.0,234925.0,49.0,53.0,50.0
1446556596,0.6,1.4000000000000001,0.5,5000.0,244052.0,52.0,51.0,49.0
358254629,0.6,1.4000000000000001,0.5,5000.0,245787.0,49.0,51.0,51.0
-257727177,0.5,1.2,0.5,500.0,17715.0,50.0,52.0,43.0
955856447,0.5,1.2,0.5,500.0,18046.0,45.0,50.0,47.0
-33867778,0.5,1.2,0.5,500.0,17980.0,53.0,51.0,50.0
447928008,0.5,1.2,0.5,500.0,17768.0,51.0,56.0,46.0
-635017420,0.5,1.2,0.5,500.0,17736.0,50.0,52.0,46.0
766374688,0.5,1.2,0.5,500.0,17523.0,53.0,48.0,49.0
-494018779,0.5,1.2,0.5,500.0,16667.0,50.0,52.0,48.0
-1700884770,0.5,1.2,0.5,500.0,18798.0,45.0,56.0,53.0
932367282,0.5,1.2,0.5,500.0,17159.0,47.0,55.0,48.0
88702574,0.5,1.2,0.5,500.0,16634.0,54.0,46.0,51.0
-2062217167,0.7000000000000001,0.2,0.5,5000.0,34645.0,50.0,49.0,52.0
1843186296,0.7000000000000001,0.2,0.5,5000.0,33770.0,49.0,48.0,52.0
-746224712,0.7000000000000001,0.2,0.5,5000.0,35741.0,53.0,47.0,51.0
-1136012272,0.7000000000000001,0.2,0.5,5000.0,34908.0,51.0,50.0,52.0
-606642821,0.7000000000000001,0.2,0.5,5000.0,35317.0,52.0,49.0,52.0
-966326444,0.7000000000000001,0.2,0.5,5000.0,34684.0,47.0,49.0,50.0
2074949570,0.7000000000000001,0.2,0.5,5000.0,34900.0,50.0,52.0,52.0
192112126,0.7000000000000001,0.2,0.5,5000.0,36158.0,49.0,51.0,52.0
461490859,0.7000000000000001,0.2,0.5,5000.0,33829.0,52.0,50.0,52.0
-324036063,0.7000000000000001,0.2,0.5,5000.0,34228.0,50.0,50.0,52.0
-1428549928,0.8,1.0999999999999999,0.5,1500.0,54875.0,53.0,47.0,57.0
-1767151345,0.8,1.0999999999999999,0.5,1500.0,54765.0,55.0,50.0,53.0
-160322755,0.8,1.0999999999999999,0.5,1500.0,56688.0,55.0,52.0,51.0
1232550409,0.8,1.0999999999999999,0.5,1500.0,55413.0,53.0,48.0,50.0
1349526192,0.8,1.0999999999999999,0.5,1500.0,55588.0,55.0,53.0,53.0
-1707177403,0.8,1.0999999999999999,0.5,1500.0,55508.0,51.0,51.0,53.0
453688225,0.8,1.0999999999999999,0.5,1500.0,53068.0,51.0,44.0,54.0
2092568987,0.8,1.0999999999999999,0.5,1500.0,54602.0,54.0,45.0,59.0
132292199,0.8,1.0999999999999999,0.5,1500.0,56270.0,55.0,50.0,51.0
463806017,0.8,1.0999999999999999,0.5,1500.0,51678.0,56.0,43.0,57.0
-16763683,0.30000000000000004,1.9000000000000006,0.5,500.0,23419.0,40.0,52.0,48.0
349618532,0.30000000000000004,1.9000000000000006,0.5,500.0,22199.0,40.0,49.0,51.0
1970200853,0.30000000000000004,1.9000000000000006,0.5,500.0,21739.0,34.0,60.0,40.0
-834486723,0.30000000000000004,1.9000000000000006,0.5,500.0,23038.0,36.0,56.0,40.0
-1498183192,0.30000000000000004,1.9000000000000006,0.5,500.0,23658.0,48.0,55.0,43.0
-1008791432,0.30000000000000004,1.9000000000000006,0.5,500.0,22559.0,45.0,50.0,49.0
-2118241972,0.30000000000000004,1.9000000000000006,0.5,500.0,23439.0,44.0,56.0,38.0
-370458387,0.30000000000000004,1.9000000000000006,0.5,500.0,23839.0,43.0,56.0,44.0
-1872959938,0.30000000000000004,1.9000000000000006,0.5,500.0,23133.0,41.0,54.0,53.0
-1471535133,0.30000000000000004,1.9000000000000006,0.5,500.0,23184.0,35.0,57.0,47.0
-1995755363,0.6,0.9999999999999999,0.5,5000.0,175968.0,52.0,49.0,53.0
599846888,0.6,0.9999999999999999,0.5,5000.0,173052.0,49.0,49.0,48.0
-721627966,0.6,0.9999999999999999,0.5,5000.0,170188.0,52.0,51.0,51.0
35813720,0.6,0.9999999999999999,0.5,5000.0,184831.0,51.0,50.0,50.0
-2032501054,0.6,0.9999999999999999,0.5,5000.0,169741.0,52.0,51.0,48.0
-710976239,0.6,0.9999999999999999,0.5,5000.0,176970.0,50.0,51.0,51.0
1206423302,0.6,0.9999999999999999,0.5,5000.0,181202.0,51.0,48.0,50.0
-1315396729,0.6,0.9999999999999999,0.5,5000.0,167128.0,51.0,51.0,50.0
1116826101,0.6,0.9999999999999999,0.5,5000.0,175309.0,49.0,49.0,49.0
1011548510,0.6,0.9999999999999999,0.5,5000.0,174980.0,50.0,50.0,48.0
-1142596026,0.1,0.09999999999999999,0.5,500.0,1335.0,32.0,69.0,35.0
1861326130,0.1,0.09999999999999999,0.5,500.0,1284.0,27.0,60.0,35.0
1340423097,0.1,0.09999999999999999,0.5,500.0,1446.0,31.0,65.0,31.0
1434901401,0.1,0.09999999999999999,0.5,500.0,1382.0,32.0,57.0,35.0
36594008,0.1,0.09999999999999999,0.5,500.0,1717.0,33.0,64.0,38.0
-2031272793,0.1,0.09999999999999999,0.5,500.0,1393.0,32.0,59.0,26.0
-527135840,0.1,0.09999999999999999,0.5,500.0,1486.0,40.0,53.0,32.0
717854098,0.1,0.09999999999999999,0.5,500.0,1530.0,34.0,61.0,33.0
-1598206247,0.1,0.09999999999999999,0.5,500.0,1380.0,33.0,51.0,35.0
-1125349133,0.1,0.09999999999999999,0.5,500.0,1416.0,31.0,63.0,36.0
-2069975892,0.7000000000000001,0.8999999999999999,0.5,1000.0,31757.0,54.0,49.0,51.0
1288226906,0.7000000000000001,0.8999999999999999,0.5,1000.0,28727.0,56.0,48.0,57.0
1837121438,0.7000000000000001,0.8999999999999999,0.5,1000.0,30286.0,51.0,47.0,49.0
129282955,0.7000000000000001,0.8999999999999999,0.5,1000.0,27899.0,59.0,44.0,55.0
1303454212,0.7000000000000001,0.8999999999999999,0.5,1000.0,31110.0,54.0,45.0,54.0
1959017679,0.7000000000000001,0.8999999999999999,0.5,1000.0,28099.0,50.0,48.0,54.0
177301560,0.7000000000000001,0.8999999999999999,0.5,1000.0,30899.0,58.0,47.0,52.0
-149312081,0.7000000000000001,0.8999999999999999,0.5,1000.0,30202.0,54.0,51.0,52.0
