seed,probMeat,k,EquipmentPerPerson,nPeople,switchers,meatersA1,meatersA2,meatersImmo
407529532,0.9,1.7000000000000004,0.5,500.0,20986.0,73.0,41.0,62.0
-1958951417,0.9,1.7000000000000004,0.5,500.0,20595.0,64.0,52.0,67.0
-1324185166,0.2,0.6,0.5,1000.0,19312.0,46.0,54.0,46.0
416232343,0.2,0.6,0.5,1000.0,20415.0,43.0,48.0,45.0
2073459798,0.2,0.6,0.5,1000.0,19981.0,47.0,51.0,49.0
-2091374323,0.2,0.6,0.5,1000.0,19053.0,43.0,48.0,45.0
567754114,0.2,0.6,0.5,1000.0,18798.0,45.0,55.0,46.0
-2111012701,0.2,0.6,0.5,1000.0,19462.0,39.0,52.0,44.0
-952037509,0.2,0.6,0.5,1000.0,19881.0,49.0,56.0,37.0
1908419943,0.2,0.6,0.5,1000.0,19656.0,42.0,53.0,45.0
-556776030,0.2,0.6,0.5,1000.0,19400.0,46.0,48.0,46.0
-1241571675,0.2,0.6,0.5,1000.0,19438.0,45.0,56.0,41.0
1646739943,0.4,1.4000000000000001,0.5,1500.0,68088.0,52.0,49.0,49.0
1207408244,0.4,1.4000000000000001,0.5,1500.0,67244.0,49.0,50.0,49.0
-2065178040,0.4,1.4000000000000001,0.5,1500.0,68545.0,51.0,49.0,48.0
1759856544,0.4,1.4000000000000001,0.5,1500.0,62773.0,51.0,52.0,52.0
-1312548805,0.4,1.4000000000000001,0.5,1500.0,64998.0,49.0,52.0,47.0
2008013407,0.4,1.4000000000000001,0.5,1500.0,66061.0,51.0,52.0,49.0
894168000,0.4,1.4000000000000001,0.5,1500.0,64835.0,48.0,52.0,49.0
1364111780,0.4,1.4000000000000001,0.5,1500.0,66677.0,47.0,54.0,47.0
459897633,0.4,1.4000000000000001,0.5,1500.0,68025.0,50.0,47.0,48.0
1520939810,0.4,1.4000000000000001,0.5,1500.0,64788.0,50.0,50.0,48.0
528720127,0.1,1.6000000000000003,0.5,500.0,20326.0,30.0,51.0,37.0
807433673,0.1,1.6000000000000003,0.5,500.0,18682.0,36.0,52.0,32.0
386032902,0.1,1.6000000000000003,0.5,500.0,22443.0,31.0,61.0,31.0
-1902232598,0.1,1.6000000000000003,0.5,500.0,20325.0,31.0,54.0,32.0
-1028186059,0.1,1.6000000000000003,0.5,500.0,19291.0,39.0,50.0,27.0
-127853554,0.1,1.6000000000000003,0.5,500.0,18731.0,36.0,50.0,43.0
357394517,0.1,1.6000000000000003,0.5,500.0,20252.0,38.0,54.0,33.0
-1021677575,0.1,1.6000000000000003,0.5,500.0,23345.0,34.0,57.0,31.0
-784282205,0.1,1.6000000000000003,0.5,500.0,20966.0,36.0,53.0,38.0
-791877727,0.1,1.6000000000000003,0.5,500.0,21819.0,37.0,52.0,24.0
-135017902,0.4,1.7000000000000004,0.5,1000.0,46918.0,47.0,52.0,46.0
-1590813912,0.4,1.7000000000000004,0.5,1000.0,51145.0,47.0,56.0,44.0
-338378742,0.4,1.7000000000000004,0.5,1000.0,46444.0,49.0,52.0,46.0
1900468759,0.4,1.7000000000000004,0.5,1000.0,52596.0,47.0,50.0,50.0
-704250879,0.4,1.7000000000000004,0.5,1000.0,49394.0,48.0,53.0,47.0
-2039762070,0.4,1.7000000000000004,0.5,1000.0,49820.0,48.0,48.0,50.0
-1887989795,0.4,1.7000000000000004,0.5,1000.0,51016.0,47.0,51.0,57.0
1092680989,0.4,1.7000000000000004,0.5,1000.0,49101.0,44.0,51.0,51.0
2134465524,0.4,1.7000000000000004,0.5,1000.0,46352.0,46.0,55.0,42.0
-392327464,0.4,1.7000000000000004,0.5,1000.0,48123.0,48.0,50.0,50.0
-1616675877,0.7000000000000001,0.07,0.5,500.0,941.0,63.0,47.0,64.0
-657176236,0.7000000000000001,0.07,0.5,500.0,1031.0,59.0,42.0,54.0
-1634256066,0.7000000000000001,0.07,0.5,500.0,1010.0,59.0,50.0,64.0
-2008551170,0.7000000000000001,0.07,0.5,500.0,1003.0,61.0,45.0,67.0
-1884357117,0.7000000000000001,0.07,0.5,500.0,1067.0,54.0,49.0,64.0
165703465,0.7000000000000001,0.07,0.5,500.0,990.0,55.0,50.0,64.0
-1775009710,0.7000000000000001,0.07,0.5,500.0,932.0,58.0,50.0,65.0
-757295667,0.7000000000000001,0.07,0.5,500.0,1084.0,63.0,50.0,57.0
1835433319,0.7000000000000001,0.07,0.5,500.0,972.0,65.0,45.0,63.0
-1098156071,0.7000000000000001,0.07,0.5,500.0,1010.0,58.0,47.0,58.0
1174288084,0.30000000000000004,1.9000000000000006,0.5,1500.0,81516.0,49.0,46.0,48.0
-663281037,0.30000000000000004,1.9000000000000006,0.5,1500.0,80492.0,52.0,51.0,50.0
-1053509222,0.30000000000000004,1.9000000000000006,0.5,1500.0,83350.0,49.0,50.0,48.0
174695120,0.30000000000000004,1.9000000000000006,0.5,1500.0,81655.0,48.0,53.0,46.0
-1470799486,0.30000000000000004,1.9000000000000006,0.5,1500.0,84636.0,51.0,51.0,50.0
1993097117,0.30000000000000004,1.9000000000000006,0.5,1500.0,83421.0,48.0,54.0,47.0
-1241904576,0.30000000000000004,1.9000000000000006,0.5,1500.0,84175.0,49.0,52.0,50.0
1166453750,0.30000000000000004,1.9000000000000006,0.5,1500.0,80049.0,48.0,51.0,50.0
-1372849375,0.30000000000000004,1.9000000000000006,0.5,1500.0,81383.0,46.0,48.0,51.0
-1408863474,0.30000000000000004,1.9000000000000006,0.5,1500.0,83028.0,48.0,51.0,51.0
2033703080,0.30000000000000004,0.04,0.5,1500.0,1984.0,44.0,52.0,36.0
496488430,0.30000000000000004,0.04,0.5,1500.0,1953.0,42.0,52.0,41.0
998030126,0.30000000000000004,0.04,0.5,1500.0,2055.0,46.0,48.0,38.0
485681157,0.30000000000000004,0.04,0.5,1500.0,1992.0,43.0,50.0,39.0
1728001160,0.30000000000000004,0.04,0.5,1500.0,2015.0,42.0,47.0,43.0
467009955,0.30000000000000004,0.04,0.5,1500.0,2155.0,43.0,52.0,36.0
1631649849,0.30000000000000004,0.04,0.5,1500.0,2108.0,43.0,50.0,42.0
1271447318,0.30000000000000004,0.04,0.5,1500.0,2081.0,43.0,52.0,36.0
304546029,0.30000000000000004,0.04,0.5,1500.0,2034.0,42.0,49.0,40.0
751500147,0.30000000000000004,0.04,0.5,1500.0,1989.0,42.0,49.0,44.0
-1010719571,0.9,2.0000000000000004,0.5,500.0,23551.0,70.0,38.0,67.0
1350965238,0.9,2.0000000000000004,0.5,500.0,22671.0,71.0,40.0,72.0
-1867646636,0.9,2.0000000000000004,0.5,500.0,24027.0,61.0,44.0,78.0
-1489262995,0.9,2.0000000000000004,0.5,500.0,21936.0,68.0,41.0,66.0
1498587719,0.9,2.0000000000000004,0.5,500.0,22629.0,63.0,43.0,66.0
1551319886,0.9,2.0000000000000004,0.5,500.0,22079.0,75.0,40.0,69.0
-58346161,0.9,2.0000000000000004,0.5,500.0,21590.0,65.0,40.0,75.0
1346983549,0.9,2.0000000000000004,0.5,500.0,24431.0,65.0,40.0,65.0
745204431,0.9,2.0000000000000004,0.5,500.0,23713.0,64.0,36.0,64.0
-687203435,0.9,2.0000000000000004,0.5,500.0,23892.0,67.0,41.0,66.0
1964882548,0.5,0.5,0.5,1500.0,25904.0,52.0,49.0,47.0
1453651394,0.5,0.5,0.5,1500.0,24940.0,52.0,49.0,45.0
568890171,0.5,0.5,0.5,1500.0,24150.0,49.0,49.0,49.0
-1999933901,0.5,0.5,0.5,1500.0,24771.0,47.0,51.0,48.0
-1290439930,0.5,0.5,0.5,1500.0,26123.0,49.0,49.0,47.0
989357989,0.5,0.5,0.5,1500.0,24699.0,48.0,45.0,46.0
-1136024008,0.5,0.5,0.5,1500.0,26429.0,48.0,51.0,52.0
-1070729760,0.5,0.5,0.5,1500.0,25433.0,44.0,51.0,49.0
83826438,0.5,0.5,0.5,1500.0,25405.0,48.0,47.0,48.0
754815958,0.5,0.5,0.5,1500.0,25177.0,47.0,54.0,52.0
1880032137,0.1,0.02,0.5,1000.0,662.0,22.0,49.0,21.0
853066278,0.1,0.02,0.5,1000.0,735.0,22.0,42.0,19.0
2027790876,0.1,0.02,0.5,1000.0,631.0,26.0,44.0,23.0
-1453628441,0.1,0.02,0.5,1000.0,655.0,20.0,51.0,19.0
-103497932,0.1,0.02,0.5,1000.0,701.0,23.0,50.0,24.0
140900425,0.1,0.02,0.5,1000.0,738.0,19.0,51.0,22.0
1142497946,0.1,0.02,0.5,1000.0,751.0,22.0,48.0,25.0
-1172506161,0.1,0.02,0.5,1000.0,590.0,21.0,42.0,23.0
-1101082546,0.1,0.02,0.5,1000.0,708.0,25.0,52.0,20.0
-1426044492,0.1,0.02,0.5,1000.0,650.0,19.0,47.0,22.0
-1618089472,0.30000000000000004,0.07,0.5,1000.0,2292.0,41.0,54.0,45.0
-103144290,0.30000000000000004,0.07,0.5,1000.0,2238.0,42.0,46.0,42.0
1622581722,0.30000000000000004,0.07,0.5,1000.0,2324.0,45.0,59.0,45.0
-1379079405,0.30000000000000004,0.07,0.5,1000.0,2145.0,38.0,52.0,43.0
1646672624,0.30000000000000004,0.07,0.5,1000.0,2180.0,43.0,46.0,46.0
-406516484,0.30000000000000004,0.07,0.5,1000.0,2264.0,41.0,56.0,43.0
-1363056595,0.30000000000000004,0.07,0.5,1000.0,2227.0,49.0,47.0,43.0
1633005451,0.30000000000000004,0.07,0.5,1000.0,2014.0,41.0,51.0,39.0
2041893399,0.30000000000000004,0.07,0.5,1000.0,2476.0,49.0,55.0,41.0
-1098779825,0.30000000000000004,0.07,0.5,1000.0,2310.0,36.0,59.0,40.0
-1754427178,0.6,0.30000000000000004,0.5,1500.0,14396.0,47.0,50.0,52.0
-146728502,0.6,0.30000000000000004,0.5,1500.0,14599.0,55.0,52.0,49.0
-898841341,0.6,0.30000000000000004,0.5,1500.0,15050.0,52.0,50.0,49.0
694032499,0.6,0.30000000000000004,0.5,1500.0,15434.0,53.0,51.0,52.0
602077578,0.6,0.30000000000000004,0.5,1500.0,13995.0,51.0,50.0,53.0
-1003645206,0.6,0.30000000000000004,0.5,1500.0,15354.0,54.0,50.0,51.0
1421723373,0.6,0.30000000000000004,0.5,1500.0,14601.0,55.0,45.0,46.0
2058613476,0.6,0.30000000000000004,0.5,1500.0,15090.0,55.0,49.0,49.0
-231628727,0.6,0.30000000000000004,0.5,1500.0,13804.0,50.0,50.0,49.0
1569741027,0.6,0.30000000000000004,0.5,1500.0,15828.0,47.0,51.0,50.0
1801368263,0.4,1.0999999999999999,0.5,500.0,17432.0,50.0,53.0,47.0
695890618,0.4,1.0999999999999999,0.5,500.0,17568.0,43.0,54.0,47.0
-1341945947,0.4,1.0999999999999999,0.5,500.0,16706.0,45.0,57.0,44.0
154180348,0.4,1.0999999999999999,0.5,500.0,17229.0,45.0,46.0,48.0
-177078896,0.4,1.0999999999999999,0.5,500.0,14266.0,51.0,53.0,49.0
-1386418448,0.4,1.0999999999999999,0.5,500.0,15801.0,44.0,52.0,50.0
345183742,0.4,1.0999999999999999,0.5,500.0,16330.0,44.0,55.0,49.0
-986468839,0.4,1.0999999999999999,0.5,500.0,17674.0,54.0,53.0,52.0
246257143,0.4,1.0999999999999999,0.5,500.0,15916.0,43.0,56.0,46.0
-601380739,0.4,1.0999999999999999,0.5,500.0,17003.0,47.0,53.0,46.0
1021862237,0.6,1.6000000000000003,0.5,1000.0,47344.0,51.0,46.0,52.0
2011122836,0.6,1.6000000000000003,0.5,1000.0,45567.0,54.0,49.0,52.0
1150145863,0.6,1.6000000000000003,0.5,1000.0,48010.0,48.0,50.0,54.0
-1232937924,0.6,1.6000000000000003,0.5,1000.0,46731.0,50.0,50.0,57.0
-721491224,0.6,1.6000000000000003,0.5,1000.0,47797.0,46.0,52.0,51.0
1925893623,0.6,1.6000000000000003,0.5,1000.0,42233.0,57.0,42.0,58.0
-790845171,0.6,1.6000000000000003,0.5,1000.0,46979.0,50.0,52.0,50.0
-92588455,0.6,1.6000000000000003,0.5,1000.0,47710.0,54.0,50.0,50.0
160182986,0.6,1.6000000000000003,0.5,1000.0,47593.0,53.0,51.0,50.0
471766751,0.6,1.6000000000000003,0.5,1000.0,46718.0,53.0,43.0,56.0
708159809,0.8,0.4,0.5,1500.0,19826.0,55.0,45.0,55.0
1091343627,0.8,0.4,0.5,1500.0,19176.0,52.0,49.0,54.0
-1125009003,0.8,0.4,0.5,1500.0,19890.0,54.0,53.0,51.0
-2068535136,0.8,0.4,0.5,1500.0,20169.0,52.0,50.0,55.0
1701143531,0.8,0.4,0.5,1500.0,19477.0,56.0,44.0,55.0
-753387076,0.8,0.4,0.5,1500.0,19092.0,54.0,49.0,57.0
-1051231893,0.8,0.4,0.5,1500.0,19697.0,54.0,47.0,53.0
1730432840,0.8,0.4,0.5,1500.0,19686.0,51.0,50.0,59.0
-1233244522,0.8,0.4,0.5,1500.0,18403.0,50.0,45.0,53.0
-1920609612,0.8,0.4,0.5,1500.0,20154.0,49.0,48.0,51.0
-1510779881,0.9,0.8999999999999999,0.5,1500.0,45897.0,50.0,48.0,56.0
-1905355923,0.9,0.8999999999999999,0.5,1500.0,44643.0,56.0,45.0,56.0
478057021,0.9,0.8999999999999999,0.5,1500.0,45628.0,53.0,46.0,53.0
-726571890,0.9,0.8999999999999999,0.5,1500.0,48024.0,52.0,51.0,57.0
1950054037,0.9,0.8999999999999999,0.5,1500.0,47771.0,48.0,54.0,57.0
328153369,0.9,0.8999999999999999,0.5,1500.0,46208.0,56.0,50.0,57.0
1323913360,0.9,0.8999999999999999,0.5,1500.0,44621.0,52.0,47.0,49.0
516503994,0.9,0.8999999999999999,0.5,1500.0,44514.0,52.0,47.0,53.0
-358520857,0.9,0.8999999999999999,0.5,1500.0,47160.0,54.0,46.0,59.0
468709230,0.9,0.8999999999999999,0.5,1500.0,49139.0,60.0,44.0,51.0
-1544455412,0.8,0.08,0.5,500.0,1114.0,60.0,50.0,63.0
397800859,0.8,0.08,0.5,500.0,1362.0,67.0,44.0,56.0
677708900,0.8,0.08,0.5,500.0,1078.0,67.0,44.0,70.0
1281247996,0.8,0.08,0.5,500.0,1024.0,64.0,40.0,57.0
-2011959942,0.8,0.08,0.5,500.0,1272.0,71.0,42.0,64.0
410438841,0.8,0.08,0.5,500.0,1165.0,66.0,42.0,64.0
-265198630,0.8,0.08,0.5,500.0,1090.0,71.0,45.0,60.0
-980361853,0.8,0.08,0.5,500.0,1269.0,62.0,38.0,67.0
-1843745819,0.8,0.08,0.5,500.0,1225.0,65.0,39.0,64.0
79602634,0.8,0.08,0.5,500.0,1141.0,63.0,46.0,67.0
50413296,0.2,1.9000000000000006,0.5,1000.0,51972.0,41.0,52.0,43.0
-189606116,0.2,1.9000000000000006,0.5,1000.0,49600.0,47.0,55.0,44.0
1959263142,0.2,1.9000000000000006,0.5,1000.0,52093.0,41.0,49.0,40.0
-944951506,0.2,1.9000000000000006,0.5,1000.0,49297.0,42.0,56.0,47.0
1159192805,0.2,1.9000000000000006,0.5,1000.0,51226.0,44.0,59.0,42.0
-353442532,0.2,1.9000000000000006,0.5,1000.0,55721.0,42.0,54.0,41.0
-1427959248,0.2,1.9000000000000006,0.5,1000.0,53579.0,52.0,56.0,40.0
837343060,0.2,1.9000000000000006,0.5,1000.0,51865.0,44.0,52.0,46.0
1637021445,0.2,1.9000000000000006,0.5,1000.0,52237.0,45.0,49.0,46.0
445178553,0.2,1.9000000000000006,0.5,1000.0,51302.0,48.0,51.0,44.0
1458012601,0.4,2.0000000000000004,0.5,1000.0,54704.0,48.0,43.0,49.0
-665789110,0.4,2.0000000000000004,0.5,1000.0,54564.0,48.0,51.0,44.0
727024705,0.4,2.0000000000000004,0.5,1000.0,53966.0,51.0,50.0,50.0
-611348612,0.4,2.0000000000000004,0.5,1000.0,52332.0,42.0,54.0,51.0
581993211,0.4,2.0000000000000004,0.5,1000.0,52967.0,50.0,48.0,45.0
1449515238,0.4,2.0000000000000004,0.5,1000.0,58277.0,46.0,49.0,50.0
469728704,0.4,2.0000000000000004,0.5,1000.0,51962.0,47.0,52.0,49.0
-757077447,0.4,2.0000000000000004,0.5,1000.0,53222.0,45.0,52.0,49.0
197644368,0.4,2.0000000000000004,0.5,1000.0,50063.0,43.0,50.0,48.0
1710895290,0.4,2.0000000000000004,0.5,1000.0,53774.0,52.0,46.0,45.0
901196516,0.4,0.2,0.5,1000.0,6098.0,46.0,46.0,51.0
1878373354,0.4,0.2,0.5,1000.0,6465.0,47.0,52.0,48.0
-1540557967,0.4,0.2,0.5,1000.0,6416.0,45.0,50.0,48.0
51522212,0.4,0.2,0.5,1000.0,5910.0,43.0,50.0,50.0
1123893533,0.4,0.2,0.5,1000.0,6226.0,44.0,48.0,48.0
1111195926,0.4,0.2,0.5,1000.0,6379.0,47.0,53.0,46.0
-1993095604,0.4,0.2,0.5,1000.0,6763.0,53.0,53.0,47.0
-1785093318,0.4,0.2,0.5,1000.0,6453.0,48.0,52.0,50.0
-47495009,0.4,0.2,0.5,1000.0,6221.0,48.0,47.0,44.0
2145894080,0.4,0.2,0.5,1000.0,6393.0,52.0,51.0,49.0
1109730053,0.30000000000000004,1.4000000000000001,0.5,1500.0,66982.0,48.0,49.0,47.0
-547649292,0.30000000000000004,1.4000000000000001,0.5,1500.0,66109.0,49.0,47.0,50.0
-2076297479,0.30000000000000004,1.4000000000000001,0.5,1500.0,69722.0,45.0,55.0,47.0
1091978212,0.30000000000000004,1.4000000000000001,0.5,1500.0,69454.0,57.0,50.0,51.0
1260390396,0.30000000000000004,1.4000000000000001,0.5,1500.0,65550.0,49.0,50.0,49.0
852263853,0.30000000000000004,1.4000000000000001,0.5,1500.0,70129.0,48.0,48.0,50.0
625641196,0.30000000000000004,1.4000000000000001,0.5,1500.0,67289.0,52.0,50.0,46.0
436891906,0.30000000000000004,1.4000000000000001,0.5,1500.0,66011.0,49.0,54.0,45.0
950307655,0.30000000000000004,1.4000000000000001,0.5,1500.0,63122.0,54.0,51.0,52.0
-316909250,0.30000000000000004,1.4000000000000001,0.5,1500.0,65623.0,51.0,46.0,50.0
-2086242246,0.2,1.0999999999999999,0.5,1000.0,36182.0,49.0,50.0,45.0
115856856,0.2,1.0999999999999999,0.5,1000.0,34950.0,45.0,50.0,48.0
-1243027661,0.2,1.0999999999999999,0.5,1000.0,35525.0,45.0,48.0,49.0
1148347408,0.2,1.0999999999999999,0.5,1000.0,36076.0,45.0,49.0,44.0
467702549,0.2,1.0999999999999999,0.5,1000.0,35541.0,44.0,54.0,45.0
-229984479,0.2,1.0999999999999999,0.5,1000.0,33491.0,41.0,55.0,46.0
1482280089,0.2,1.0999999999999999,0.5,1000.0,34919.0,47.0,48.0,45.0
1413153103,0.2,1.0999999999999999,0.5,1000.0,35991.0,48.0,59.0,44.0
-1757232435,0.2,1.0999999999999999,0.5,1000.0,34591.0,46.0,51.0,48.0
1946829608,0.2,1.0999999999999999,0.5,1000.0,34929.0,41.0,47.0,50.0
252390294,0.2,0.1,0.5,500.0,1448.0,28.0,54.0,40.0
-1141912724,0.2,0.1,0.5,500.0,1449.0,39.0,53.0,34.0
-612191840,0.2,0.1,0.5,500.0,1417.0,37.0,62.0,39.0
1826698366,0.2,0.1,0.5,500.0,1431.0,28.0,54.0,36.0
-1799724427,0.2,0.1,0.5,500.0,1435.0,44.0,57.0,44.0
340331197,0.2,0.1,0.5,500.0,1333.0,41.0,59.0,39.0
1587321818,0.2,0.1,0.5,500.0,1330.0,37.0,55.0,33.0
-1238676575,0.2,0.1,0.5,500.0,1591.0,36.0,57.0,35.0
1988633022,0.2,0.1,0.5,500.0,1622.0,40.0,66.0,30.0
1772667335,0.2,0.1,0.5,500.0,1497.0,47.0,59.0,37.0
-1223555505,0.1,1.4000000000000001,0.5,1500.0,65316.0,52.0,54.0,41.0
-1287248527,0.1,1.4000000000000001,0.5,1500.0,66407.0,47.0,51.0,43.0
1401162869,0.1,1.4000000000000001,0.5,1500.0,65684.0,47.0,53.0,49.0
-1601537430,0.1,1.4000000000000001,0.5,1500.0,68431.0,45.0,52.0,53.0
1235794557,0.1,1.4000000000000001,0.5,1500.0,65146.0,43.0,49.0,45.0
-1127156636,0.1,1.4000000000000001,0.5,1500.0,64428.0,44.0,52.0,47.0
-553372312,0.1,1.4000000000000001,0.5,1500.0,65471.0,45.0,48.0,51.0
-364234067,0.1,1.4000000000000001,0.5,1500.0,67830.0,40.0,57.0,46.0
-155465332,0.1,1.4000000000000001,0.5,1500.0,65180.0,46.0,56.0,52.0
-1310356640,0.1,1.4000000000000001,0.5,1500.0,62733.0,47.0,52.0,47.0
1181908909,0.6,0.05,0.5,1500.0,2616.0,55.0,50.0,55.0
180607071,0.6,0.05,0.5,1500.0,2460.0,55.0,47.0,58.0
250523790,0.6,0.05,0.5,1500.0,2360.0,57.0,47.0,53.0
1982655995,0.6,0.05,0.5,1500.0,2333.0,54.0,50.0,57.0
2104952741,0.6,0.05,0.5,1500.0,2329.0,57.0,50.0,52.0
-1249917792,0.6,0.05,0.5,1500.0,2458.0,54.0,50.0,57.0
-1095114776,0.6,0.05,0.5,1500.0,2411.0,51.0,50.0,59.0
268166852,0.6,0.05,0.5,1500.0,2614.0,57.0,46.0,52.0
-1313802238,0.6,0.05,0.5,1500.0,2490.0,49.0,51.0,52.0
-2138885895,0.6,0.05,0.5,1500.0,2669.0,55.0,42.0,57.0
146163149,0.5,0.8999999999999999,0.5,500.0,13473.0,50.0,47.0,46.0
1766728865,0.5,0.8999999999999999,0.5,500.0,13175.0,51.0,44.0,55.0
206995472,0.5,0.8999999999999999,0.5,500.0,13913.0,48.0,49.0,50.0
1335979123,0.5,0.8999999999999999,0.5,500.0,13366.0,54.0,46.0,50.0
1393711019,0.5,0.8999999999999999,0.5,500.0,12373.0,48.0,45.0,48.0
1552231586,0.5,0.8999999999999999,0.5,500.0,14581.0,46.0,55.0,49.0
-2091715724,0.5,0.8999999999999999,0.5,500.0,14152.0,52.0,48.0,51.0
-392373664,0.5,0.8999999999999999,0.5,500.0,13256.0,54.0,50.0,47.0
1896290402,0.5,0.8999999999999999,0.5,500.0,14428.0,48.0,48.0,39.0
822723518,0.5,0.8999999999999999,0.5,500.0,12474.0,52.0,52.0,52.0
1534873562,0.30000000000000004,0.02,0.5,500.0,362.0,36.0,46.0,38.0
-462438412,0.30000000000000004,0.02,0.5,500.0,356.0,28.0,48.0,32.0
687267868,0.30000000000000004,0.02,0.5,500.0,316.0,42.0,43.0,33.0
-1292716063,0.30000000000000004,0.02,0.5,500.0,318.0,35.0,44.0,33.0
1315890181,0.30000000000000004,0.02,0.5,500.0,337.0,40.0,48.0,33.0
1199647875,0.30000000000000004,0.02,0.5,500.0,311.0,33.0,44.0,33.0
-1548417291,0.30000000000000004,0.02,0.5,500.0,311.0,39.0,51.0,28.0
1940884776,0.30000000000000004,0.02,0.5,500.0,331.0,36.0,41.0,38.0
-1196130359,0.30000000000000004,0.02,0.5,500.0,248.0,32.0,42.0,31.0
-1668615232,0.30000000000000004,0.02,0.5,500.0,286.0,36.0,42.0,33.0
1095657378,0.8,0.04,0.5,500.0,600.0,72.0,45.0,67.0
1702748944,0.8,0.04,0.5,500.0,598.0,63.0,50.0,66.0
-1697501544,0.8,0.04,0.5,500.0,613.0,64.0,51.0,64.0
1696926396,0.8,0.04,0.5,500.0,656.0,65.0,47.0,66.0
-632778071,0.8,0.04,0.5,500.0,638.0,65.0,43.0,67.0
-1363622964,0.8,0.04,0.5,500.0,620.0,65.0,52.0,63.0
-1200754389,0.8,0.04,0.5,500.0,534.0,66.0,39.0,67.0
-939827837,0.8,0.04,0.5,500.0,641.0,67.0,46.0,63.0
1552390942,0.8,0.04,0.5,500.0,687.0,66.0,45.0,68.0
2069327545,0.8,0.04,0.5,500.0,575.0,70.0,46.0,63.0
-1663682687,0.2,0.30000000000000004,0.5,1500.0,14424.0,50.0,53.0,43.0
1717059635,0.2,0.30000000000000004,0.5,1500.0,16136.0,49.0,49.0,47.0
1928174544,0.2,0.30000000000000004,0.5,1500.0,14630.0,50.0,53.0,44.0
890839577,0.2,0.30000000000000004,0.5,1500.0,14926.0,45.0,56.0,44.0
-674435050,0.2,0.30000000000000004,0.5,1500.0,14302.0,50.0,52.0,45.0
340008942,0.2,0.30000000000000004,0.5,1500.0,14755.0,48.0,51.0,46.0
-2010628809,0.2,0.30000000000000004,0.5,1500.0,15646.0,46.0,53.0,47.0
581221853,0.2,0.30000000000000004,0.5,1500.0,15235.0,47.0,54.0,45.0
-29380838,0.2,0.30000000000000004,0.5,1500.0,16444.0,48.0,53.0,46.0
602495603,0.2,0.30000000000000004,0.5,1500.0,15542.0,44.0,50.0,46.0
1364314555,0.5,1.4000000000000001,0.5,1000.0,39400.0,52.0,45.0,52.0
-1011706858,0.5,1.4000000000000001,0.5,1000.0,42791.0,48.0,47.0,51.0
2107628542,0.5,1.4000000000000001,0.5,1000.0,45624.0,53.0,50.0,51.0
-2044032904,0.5,1.4000000000000001,0.5,1000.0,41607.0,52.0,49.0,50.0
-363747695,0.5,1.4000000000000001,0.5,1000.0,40330.0,48.0,56.0,52.0
-965499309,0.5,1.4000000000000001,0.5,1000.0,42300.0,46.0,49.0,49.0
2147194846,0.5,1.4000000000000001,0.5,1000.0,42099.0,50.0,57.0,47.0
1541524580,0.5,1.4000000000000001,0.5,1000.0,42249.0,48.0,53.0,45.0
166207320,0.5,1.4000000000000001,0.5,1000.0,44440.0,47.0,53.0,49.0
313474215,0.5,1.4000000000000001,0.5,1000.0,43344.0,50.0,45.0,54.0
-2146931335,0.5,0.01,0.5,500.0,157.0,50.0,55.0,52.0
-1385806455,0.5,0.01,0.5,500.0,150.0,55.0,47.0,53.0
1617221512,0.5,0.01,0.5,500.0,161.0,51.0,40.0,46.0
-1890176956,0.5,0.01,0.5,500.0,162.0,39.0,45.0,48.0
-580424414,0.5,0.01,0.5,500.0,164.0,41.0,44.0,54.0
-834376038,0.5,0.01,0.5,500.0,191.0,52.0,52.0,51.0
-69077397,0.5,0.01,0.5,500.0,158.0,45.0,54.0,47.0
-488772718,0.5,0.01,0.5,500.0,159.0,53.0,51.0,51.0
1202087927,0.5,0.01,0.5,500.0,139.0,56.0,51.0,55.0
1439753436,0.5,0.01,0.5,500.0,170.0,48.0,53.0,54.0
2083232802,0.4,1.8000000000000005,0.5,1000.0,49986.0,47.0,53.0,39.0
-1470860861,0.4,1.8000000000000005,0.5,1000.0,52611.0,49.0,54.0,47.0
-2125797023,0.4,1.8000000000000005,0.5,1000.0,49909.0,53.0,48.0,41.0
357509190,0.4,1.8000000000000005,0.5,1000.0,52010.0,45.0,47.0,54.0
384966314,0.4,1.8000000000000005,0.5,1000.0,49958.0,51.0,49.0,52.0
917680712,0.4,1.8000000000000005,0.5,1000.0,50743.0,45.0,48.0,49.0
-2029676453,0.4,1.8000000000000005,0.5,1000.0,50014.0,49.0,52.0,48.0
-1908558075,0.4,1.8000000000000005,0.5,1000.0,53831.0,47.0,59.0,48.0
-2063164778,0.4,1.8000000000000005,0.5,1000.0,49519.0,45.0,52.0,48.0
1751483410,0.4,1.8000000000000005,0.5,1000.0,49555.0,44.0,53.0,46.0
1747522693,0.4,1.6000000000000003,0.5,500.0,20720.0,49.0,55.0,51.0
740417160,0.4,1.6000000000000003,0.5,500.0,20613.0,46.0,47.0,38.0
582171130,0.4,1.6000000000000003,0.5,500.0,22212.0,53.0,49.0,45.0
700533363,0.4,1.6000000000000003,0.5,500.0,21966.0,51.0,49.0,40.0
904852435,0.4,1.6000000000000003,0.5,500.0,20421.0,49.0,51.0,50.0
175125059,0.4,1.6000000000000003,0.5,500.0,19826.0,52.0,53.0,40.0
1826396045,0.4,1.6000000000000003,0.5,500.0,20504.0,42.0,42.0,44.0
